campaign_name,ad_group,currency,clicks_ad,impressions,cost,indication,brand_target,date
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|EX,USD,2,34,17.12,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|PH,USD,3,50,24.55,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,1,6,10.88,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,1,11,4.27,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,1,23,7.87,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,1,6,8.34,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,7,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,6,7.82,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,0,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|EX,USD,0,3,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,2,30,11.53,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,2,24,11.7,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|EX,USD,0,21,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|PH,USD,3,11,13.77,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|EX,USD,1,20,7.46,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|PH,USD,3,87,33.61,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-07
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|PH,USD,3,59,24.14,BZS,DTC,2024-04-07
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|EX,USD,35,513,289.72,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|PH,USD,50,683,392.82,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|EX,USD,0,30,0.0,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|PH,USD,1,22,4.93,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,8,40,81.02,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,2,7,14.33,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,3,68,35.58,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,1,29,1.71,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|EX,USD,14,129,105.62,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|PH,USD,13,201,158.27,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|EX,USD,81,480,526.56,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|PH,USD,7,66,82.76,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|EX,USD,1,12,4.61,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Resources|TXT|National|A:A|1|EX,USD,0,4,0.0,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|EX,USD,0,7,0.0,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,0,9,0.0,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|EX,USD,1,2,3.36,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|PH,USD,1,1,7.55,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|EX,USD,0,4,0.0,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|PH,USD,2,5,20.34,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|EX,USD,5,43,43.07,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|PH,USD,1,13,5.34,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,2,3,17.68,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,2,17,11.68,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,1,10,7.87,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|EX,USD,0,3,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|PH,USD,1,14,6.9399999999999995,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|PH,USD,2,4,12.6,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|EX,USD,3,42,20.79,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|PH,USD,4,74,26.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,2,5,11.16,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,1,1,6.06,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|EX,USD,2,65,15.08,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|PH,USD,2,37,15.92,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|PH,USD,0,8,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Medication|TXT|National|A:A|1|PH,USD,0,24,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Study|TXT|National|A:A|1|PH,USD,0,8,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|EX,USD,1,4,3.71,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|EX,USD,6,73,47.5,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|PH,USD,2,98,18.6,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,1,1,10.56,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,2,23,15.2,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,2,31,11.11,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,11,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,2,5,11.92,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,1,4,7.83,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,21,3.81,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,18,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|EX,USD,0,9,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,0,7,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,3,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,2,25,14.14,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,0,12,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,2,90,11.47,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|EX,USD,2,29,22.83,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|EX,USD,3,12,10.72,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|PH,USD,2,7,8.74,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|PH,USD,4,48,39.12,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-04-08
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|PH,USD,3,43,29.83,BZS,DTC,2024-04-08
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|EX,USD,25,507,208.16,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|PH,USD,53,647,409.28,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|EX,USD,2,44,19.91,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|PH,USD,1,36,5.08,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,6,36,57.38,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,2,13,13.66,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,2,24,23.27,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,3,55,32.06,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|EX,USD,18,92,107.95,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|PH,USD,14,131,161.58,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|EX,USD,76,422,467.32,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|PH,USD,13,63,171.04,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|EX,USD,2,4,10.25,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|PH,USD,1,2,10.95,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,1,4,12.74,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|EX,USD,0,4,0.0,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|PH,USD,0,6,0.0,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|EX,USD,5,27,32.2,BZS,DTC,2024-04-09
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|PH,USD,4,18,26.79,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,2,12,21.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,2,20,12.4,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,3,34,34.43,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|PH,USD,3,19,12.93,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|EX,USD,1,3,11.27,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|PH,USD,6,31,48.95,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|EX,USD,4,112,26.3,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|PH,USD,4,189,26.65,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,16,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,2,31,9.75,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,3,37,24.67,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|EX,USD,2,37,13.99,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|PH,USD,3,30,24.68,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|PH,USD,1,6,10.69,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Medication|TXT|National|A:A|1|PH,USD,2,18,19.84,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Study|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|EX,USD,2,59,11.02,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|PH,USD,0,36,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,1,5,5.8,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,1,1,2.21,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,1,9,7.48,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,1,19,8.21,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,1,14,9.84,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,6,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,2,7.84,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,7,6.71,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,15,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|EX,USD,2,6,5.96,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,1,3,5.31,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,0,6,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-04-09
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-04-09
